,gas/electric,livingroom,bedrooms,bathrooms,city,where,languages,house/building,storage?,furnished?,AC,accessible?,Elevator,parking,pets,smoke,price,rent length,public transpo,near construction,loud neighborhood,phone number,name
2295,0,0,1,1.0,0,Yehuda And Shomron,EN,1,1,0,1,0,0,0,1,0,1200,6,1,1,0,112295,owner2295
2296,0,1,2,1.0,1,Tel Aviv,FR,1,1,1,1,1,1,0,0,0,2500,6,1,1,1,112296,owner2296
2297,0,1,4,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,12000,6,1,1,1,112297,owner2297
2298,0,1,4,1.0,1,Ariel,AM,1,1,1,0,1,1,0,0,0,12000,12,1,1,1,112298,owner2298
2299,1,1,4,1.0,0,Otef Azza,FR,1,1,1,1,1,1,0,0,0,12000,12,0,1,1,112299,owner2299
2300,1,1,4,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,12000,12,1,1,1,112300,owner2300
2301,0,1,4,1.0,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,12000,12,1,1,1,112301,owner2301
2302,1,1,2,1.0,1,Merkaz,0,1,1,1,1,0,0,1,0,0,3000,12,1,1,1,112302,owner2302
2303,1,0,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,0,0,1,0,1200,12,1,1,1,112303,owner2303
2304,0,1,4,1.0,1,Tel Aviv,FR,1,1,1,1,0,0,1,0,0,6000,12,1,1,1,112304,owner2304
2305,0,1,4,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,12000,12,1,1,1,112305,owner2305
2306,0,1,2,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,1,0,0,2400,12,1,1,1,112306,owner2306
2307,1,1,4,1.0,1,Merkaz,0,1,1,1,1,1,1,1,0,0,12000,12,1,1,1,112307,owner2307
2308,0,1,4,1.0,0,South,0,1,0,1,1,0,0,1,0,0,4800,12,0,1,1,112308,owner2308
2309,0,1,4,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,6000,12,1,1,1,112309,owner2309
2310,1,1,2,1.0,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,3500,12,1,1,1,112310,owner2310
2311,1,1,4,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,12000,12,1,1,1,112311,owner2311
2312,0,1,4,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,6000,12,1,1,1,112312,owner2312
2313,0,1,4,1.0,1,Jerusalem,FR,1,1,1,1,1,1,0,0,0,12000,12,1,1,1,112313,owner2313
2314,0,1,4,1.0,1,Jerusalem,AM,1,0,0,0,0,0,0,0,1,6000,12,1,1,1,112314,owner2314
2315,0,1,4,1.0,1,Tel Aviv,0,1,1,1,1,0,0,0,0,0,6000,12,1,1,1,112315,owner2315
2316,0,1,4,1.0,1,Merkaz,AM,1,1,1,1,0,0,0,0,0,6000,12,1,1,1,112316,owner2316
2317,0,1,4,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,12000,12,1,1,0,112317,owner2317
2318,1,1,2,1.0,1,Jerusalem,FR,1,1,1,1,1,1,1,0,0,4000,12,1,1,0,112318,owner2318
2319,1,1,4,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,12000,12,1,1,0,112319,owner2319
2320,1,0,2,1.0,0,North,EN,1,1,1,1,0,0,0,1,1,2400,12,0,1,0,112320,owner2320
2321,1,1,4,1.0,0,Otef Azza,0,1,1,1,1,0,0,1,0,0,4800,12,0,1,0,112321,owner2321
2322,0,1,4,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,12000,12,1,1,0,112322,owner2322
2323,0,1,2,1.0,1,Merkaz,0,1,1,1,1,0,0,1,0,0,3000,12,1,1,0,112323,owner2323
2324,0,1,4,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,6000,12,1,1,0,112324,owner2324
2325,0,1,2,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2500,12,1,1,0,112325,owner2325
2326,0,1,4,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,12000,12,1,1,0,112326,owner2326
2327,0,1,4,1.0,1,Jerusalem,FR,1,1,1,1,0,0,0,0,0,6000,12,1,1,0,112327,owner2327
2328,1,1,2,1.0,1,Tel Aviv,AM,1,1,1,1,1,1,1,0,1,2500,12,1,1,0,112328,owner2328
2329,0,1,4,1.0,1,Ariel,AM,1,1,1,1,1,1,0,0,0,12000,12,1,1,0,112329,owner2329
2330,0,0,1,1.0,0,North,RU,1,0,1,1,0,0,0,1,0,1200,12,0,0,0,112330,owner2330
2331,0,1,2,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,3000,12,1,0,0,112331,owner2331
2332,0,1,4,1.0,0,Yehuda And Shomron,0,1,1,1,0,1,1,0,0,1,12000,12,1,0,0,112332,owner2332
2333,0,0,3,1.0,0,Yehuda And Shomron,RU,1,1,1,0,0,1,0,1,1,5250,12,1,0,0,112333,owner2333
2334,0,1,3,1.0,1,Tel Aviv,FR,1,0,0,0,1,1,0,0,0,7500,12,1,0,0,112334,owner2334
2335,1,1,2,1.0,1,Ariel,AM,1,0,1,1,1,1,0,0,0,3000,12,1,0,0,112335,owner2335
2336,0,1,4,1.0,1,Ariel,0,1,0,1,0,0,0,0,0,0,6000,12,1,0,0,112336,owner2336
2337,0,1,4,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,12000,12,1,0,0,112337,owner2337
2338,0,1,4,1.0,1,Ariel,AM,1,1,1,1,1,1,0,0,0,12000,12,1,0,0,112338,owner2338
2339,0,1,2,1.0,1,Ariel,FR,1,0,1,1,1,1,0,0,0,3000,12,1,0,0,112339,owner2339
2340,0,1,4,1.0,1,Tel Aviv,FR,1,1,1,1,0,0,0,0,0,6000,12,1,0,0,112340,owner2340
2341,1,0,1,1.0,0,North,EN,1,1,1,0,0,1,1,1,0,2000,12,0,0,0,112341,owner2341
2342,0,1,4,1.0,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,12000,12,1,0,0,112342,owner2342
2343,1,1,4,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,12000,12,1,0,0,112343,owner2343
2344,0,1,4,1.0,1,Merkaz,0,1,0,1,1,1,1,0,0,0,12000,12,1,0,0,112344,owner2344
2345,0,0,1,1.0,0,North,EN,1,1,1,1,0,1,1,1,0,2000,12,0,0,0,112345,owner2345
2346,0,1,2,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2500,12,1,0,0,112346,owner2346
2347,1,1,2,1.0,0,Yehuda And Shomron,AM,1,1,1,1,1,1,0,0,0,3500,12,1,0,0,112347,owner2347
2348,0,1,4,1.0,1,Ariel,AM,1,1,1,1,1,1,0,0,0,12000,12,1,0,0,112348,owner2348
2349,0,0,2,1.0,0,Yehuda And Shomron,RU,1,1,1,1,0,0,0,1,1,2400,12,1,0,0,112349,owner2349
2350,0,1,4,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,1,12000,12,1,0,0,112350,owner2350
2351,0,0,1,1.0,0,North,EN,1,1,1,1,0,0,0,1,1,1200,12,0,0,0,112351,owner2351
2352,1,1,4,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,12000,12,1,0,0,112352,owner2352
2353,0,1,4,1.0,1,Ariel,FR,1,1,1,1,0,0,1,0,0,6000,12,1,0,0,112353,owner2353
2354,0,1,2,1.0,1,Merkaz,FR,1,1,1,1,1,1,1,0,0,3500,12,1,0,0,112354,owner2354
2355,1,1,4,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,1,12000,12,1,0,0,112355,owner2355
2356,1,1,4,1.0,1,Ariel,AM,1,1,1,1,1,1,0,0,0,12000,12,1,0,0,112356,owner2356
2357,0,0,2,1.0,0,Yehuda And Shomron,EN,1,0,1,1,0,0,0,1,0,2400,12,1,0,0,112357,owner2357
2358,1,1,4,1.0,1,Jerusalem,FR,1,1,1,0,0,0,0,0,0,6000,12,1,0,0,112358,owner2358
2359,1,1,4,1.0,1,Ariel,AM,1,1,1,0,0,0,0,0,0,6000,12,1,0,0,112359,owner2359
2360,0,1,4,1.0,1,Tel Aviv,0,1,1,1,0,0,0,1,0,0,6000,12,1,0,0,112360,owner2360
2361,0,1,4,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,12000,12,1,0,0,112361,owner2361
2362,1,0,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,0,1,1,2000,12,1,0,0,112362,owner2362
2363,0,0,2,1.0,0,North,EN,1,1,1,1,0,0,0,1,1,2400,12,0,0,0,112363,owner2363
2364,0,0,1,1.0,0,South,EN,1,0,1,1,0,1,1,1,0,2000,12,0,0,0,112364,owner2364
2365,0,1,4,1.0,1,Tel Aviv,0,1,1,1,1,0,0,1,0,0,6000,12,1,0,0,112365,owner2365
2366,0,1,4,1.0,1,Tel Aviv,AR,1,1,1,1,0,0,1,0,0,6000,12,1,0,0,112366,owner2366
2367,1,0,1,1.0,0,South,RU,1,1,1,1,0,1,1,1,0,2000,12,0,0,0,112367,owner2367
2368,0,1,4,1.0,1,Ariel,0,1,0,1,1,0,0,0,0,0,6000,12,1,0,0,112368,owner2368
2369,1,0,2,1.0,1,Ariel,EN,1,1,1,0,0,0,0,1,0,3000,12,1,0,0,112369,owner2369
2370,0,0,1,1.0,0,North,EN,1,1,1,1,0,0,0,1,0,1200,12,0,0,0,112370,owner2370
2371,0,0,1,1.0,1,Ariel,EN,1,1,1,1,0,1,1,1,0,2000,12,1,0,0,112371,owner2371
2372,0,1,4,1.0,1,Merkaz,AM,1,0,1,0,0,0,1,0,0,6000,12,1,0,0,112372,owner2372
2373,0,0,1,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,1,1,1,0,2000,12,1,0,0,112373,owner2373
2374,0,1,4,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,12000,6,1,0,0,112374,owner2374
2375,0,1,4,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,12000,6,1,0,0,112375,owner2375
2376,0,1,4,1.0,1,Tel Aviv,0,1,1,1,0,1,1,1,0,0,12000,6,1,0,0,112376,owner2376
2377,0,1,2,1.0,1,Jerusalem,0,1,1,1,1,0,0,0,0,0,3000,6,1,0,0,112377,owner2377
2378,1,0,2,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,1,1,1,0,3500,6,1,0,0,112378,owner2378
2379,1,1,4,1.0,1,Merkaz,FR,1,1,1,0,1,1,0,0,0,12000,6,1,0,0,112379,owner2379
2380,0,1,4,1.0,1,Merkaz,0,1,1,1,0,1,1,1,0,0,12000,6,1,0,0,112380,owner2380
2381,1,1,1,1.0,1,Tel Aviv,FR,1,1,1,0,1,1,0,0,0,2000,6,1,0,0,112381,owner2381
2382,0,1,2,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,3000,6,1,0,0,112382,owner2382
2383,1,1,1,1.0,1,Tel Aviv,FR,1,1,1,0,0,0,0,0,0,1500,12,1,0,0,112383,owner2383
2384,1,0,2,1.0,0,North,EN,1,1,1,1,0,0,0,1,0,2400,12,0,0,0,112384,owner2384
2385,0,1,1,1.0,1,Ariel,0,1,0,1,1,1,1,0,0,0,2000,12,1,0,0,112385,owner2385
2386,0,1,2,1.0,0,South,FR,1,0,1,1,0,0,0,0,0,2400,12,0,0,0,112386,owner2386
2387,0,1,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,12,1,0,0,112387,owner2387
2388,0,1,2,1.0,1,Merkaz,AM,1,1,1,0,0,0,0,0,0,3000,12,1,0,0,112388,owner2388
2389,0,1,1,1.0,1,Tel Aviv,0,1,1,1,0,1,1,0,0,0,2000,12,1,0,0,112389,owner2389
2390,0,1,1,1.0,1,Ariel,0,1,0,1,1,0,0,0,0,0,1500,12,1,0,0,112390,owner2390
2391,0,1,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,12,1,0,0,112391,owner2391
2392,1,1,1,1.0,1,Ariel,AM,1,1,1,0,1,1,0,0,0,2000,12,1,0,0,112392,owner2392
2393,1,1,1,1.0,1,Jerusalem,AM,1,1,1,1,1,1,1,0,0,2000,12,1,0,0,112393,owner2393
2394,1,1,1,1.0,1,Jerusalem,AM,1,1,0,1,1,1,0,0,0,2000,12,1,0,0,112394,owner2394
2395,0,1,1,1.0,1,Tel Aviv,FR,1,1,1,1,1,1,0,0,0,2000,12,1,0,0,112395,owner2395
2396,0,1,1,1.0,1,Ariel,0,1,1,1,0,1,1,0,0,0,2000,12,1,0,0,112396,owner2396
2397,1,1,1,1.0,1,Tel Aviv,0,1,1,1,0,0,0,0,0,0,1500,12,1,0,0,112397,owner2397
2398,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,12,1,0,0,112398,owner2398
2399,0,1,1,1.0,1,Tel Aviv,FR,1,1,1,1,0,0,0,0,0,1500,12,1,0,0,112399,owner2399
2400,0,1,2,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,1,2400,12,1,0,0,112400,owner2400
2401,0,0,2,1.0,0,North,EN,1,1,1,1,0,0,0,1,0,2400,12,0,0,0,112401,owner2401
2402,0,1,1,1.0,0,Yehuda And Shomron,FR,1,1,1,1,0,0,1,0,0,1200,12,1,0,0,112402,owner2402
2403,1,0,1,1.0,0,North,EN,1,1,1,0,0,1,1,1,0,2000,12,0,0,0,112403,owner2403
2404,0,1,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,12,1,0,0,112404,owner2404
2405,1,1,2,1.0,1,Tel Aviv,FR,1,1,1,1,0,0,0,0,0,3000,12,1,0,0,112405,owner2405
2406,0,1,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,1,2000,12,1,0,0,112406,owner2406
2407,1,0,1,1.0,1,Ariel,EN,1,0,1,0,0,0,0,1,0,1500,12,1,0,0,112407,owner2407
2408,0,1,2,1.0,1,Ariel,0,1,1,0,0,1,1,0,0,0,3000,12,1,0,0,112408,owner2408
2409,0,1,1,1.0,1,Tel Aviv,0,1,1,0,0,0,0,0,0,0,1500,24,1,0,0,112409,owner2409
2410,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,112410,owner2410
2411,0,1,1,1.0,1,Tel Aviv,0,1,1,1,0,0,0,0,0,0,1500,24,1,0,0,112411,owner2411
2412,0,1,1,1.0,1,Tel Aviv,0,1,1,1,0,1,1,0,0,0,2000,24,1,0,0,112412,owner2412
2413,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,0,112413,owner2413
2414,1,0,1,1.0,0,South,EN,1,0,1,1,0,1,1,1,0,2000,24,0,0,0,112414,owner2414
2415,0,1,2,1.0,1,Tel Aviv,AM,1,1,0,0,0,0,0,0,0,3000,24,1,0,0,112415,owner2415
2416,0,1,2,1.0,1,Ariel,AM,1,1,0,0,1,1,0,0,0,3000,24,1,0,0,112416,owner2416
2417,0,1,1,1.0,1,Tel Aviv,FR,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,112417,owner2417
2418,0,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,1,2000,24,1,0,0,112418,owner2418
2419,0,1,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,0,0,112419,owner2419
2420,0,0,1,1.0,1,Beer Sheba,EN,1,1,1,1,0,1,1,1,0,2000,24,1,0,0,112420,owner2420
2421,1,0,2,1.0,0,North,EN,1,1,1,1,0,1,1,1,0,3000,24,0,0,0,112421,owner2421
2422,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,24,1,0,0,112422,owner2422
2423,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,24,1,0,0,112423,owner2423
2424,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,24,1,0,0,112424,owner2424
2425,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,24,1,0,0,112425,owner2425
2426,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,24,1,0,0,112426,owner2426
2427,0,1,1,1.0,1,Tel Aviv,AM,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,112427,owner2427
2428,0,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,24,1,0,0,112428,owner2428
2429,0,1,2,1.0,1,Ariel,0,1,0,1,1,1,1,0,0,0,3000,24,1,0,0,112429,owner2429
2430,0,0,1,1.0,1,Ariel,EN,1,1,1,1,0,1,1,1,0,2000,24,1,0,0,112430,owner2430
2431,0,1,1,1.0,1,Ariel,AM,1,1,1,0,1,1,0,0,0,2000,24,1,0,1,112431,owner2431
2432,0,1,2,1.0,1,Tel Aviv,FR,1,1,1,1,1,1,1,0,0,2500,24,1,0,1,112432,owner2432
2433,1,0,3,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,5250,24,1,0,1,112433,owner2433
2434,0,1,1,1.0,1,Ariel,AM,1,1,1,1,1,1,0,0,0,2000,24,1,0,1,112434,owner2434
2435,0,1,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,1,112435,owner2435
2436,0,1,1,1.0,1,Merkaz,FR,1,1,1,0,0,0,0,0,0,1500,24,1,0,1,112436,owner2436
2437,0,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,1,112437,owner2437
2438,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,1,0,0,2000,24,1,0,1,112438,owner2438
2439,1,1,1,1.0,1,Ariel,AR,1,1,1,1,0,0,0,0,0,1500,24,1,0,1,112439,owner2439
2440,0,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,24,1,0,1,112440,owner2440
2441,0,1,2,1.0,1,Tel Aviv,AM,1,1,1,1,1,1,1,0,0,2500,24,1,0,1,112441,owner2441
2442,0,1,1,1.0,1,Merkaz,FR,1,0,0,1,0,0,0,0,0,1500,24,1,0,1,112442,owner2442
2443,0,1,1,1.0,1,Merkaz,FR,1,0,1,1,0,0,0,0,0,1500,24,1,0,1,112443,owner2443
2444,0,1,2,1.0,1,Ariel,FR,1,1,1,1,0,0,1,0,0,3000,24,1,0,1,112444,owner2444
2445,0,1,1,1.0,1,Ariel,FR,1,0,1,1,0,0,0,0,0,1500,24,1,0,0,112445,owner2445
2446,1,1,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,112446,owner2446
2447,0,1,1,1.0,1,Merkaz,0,1,0,1,1,1,1,0,0,0,2000,24,1,0,0,112447,owner2447
2448,0,1,1,1.0,1,Ariel,FR,1,1,1,0,0,0,0,0,1,1500,24,1,0,0,112448,owner2448
2449,0,1,1,1.0,1,Tel Aviv,SP,1,1,1,0,0,0,0,0,0,1500,24,1,0,0,112449,owner2449
2450,0,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,24,1,0,0,112450,owner2450
2451,0,1,1,1.0,1,Tel Aviv,FR,1,1,0,0,0,0,0,0,0,1500,24,1,0,0,112451,owner2451
2452,0,1,1,1.0,1,Tel Aviv,FR,1,1,0,0,0,0,0,0,1,1500,24,1,0,0,112452,owner2452
2453,0,1,1,1.0,1,Ariel,FR,1,0,1,1,0,0,0,0,0,1500,24,1,0,0,112453,owner2453
2454,0,1,1,1.0,1,Tel Aviv,FR,1,1,1,1,0,0,1,0,0,1500,24,1,0,0,112454,owner2454
2455,0,1,1,1.0,1,Ariel,FR,1,0,1,1,0,0,0,0,0,1500,24,1,0,0,112455,owner2455
2456,0,1,1,1.0,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,112456,owner2456
2457,0,1,2,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2500,24,1,0,0,112457,owner2457
2458,1,0,3,1.0,0,North,EN,1,1,0,1,0,1,1,1,0,4500,24,0,0,0,112458,owner2458
2459,1,1,2,1.0,1,Merkaz,FR,1,1,1,1,1,1,1,0,0,3500,24,1,0,0,112459,owner2459
2460,0,1,1,1.0,1,Ariel,0,1,1,1,0,0,0,0,0,0,1500,24,1,0,0,112460,owner2460
2461,0,1,4,2.0,1,Jerusalem,FR,1,1,1,1,0,0,0,0,0,8000,24,1,0,0,112461,owner2461
2462,1,1,1,1.0,1,Ariel,FR,1,1,1,1,0,0,1,0,0,1500,24,1,0,0,112462,owner2462
2463,0,1,1,1.0,1,Ariel,0,1,1,1,0,1,1,0,0,0,2000,24,1,0,0,112463,owner2463
2464,0,1,1,1.0,1,Merkaz,FR,1,1,1,0,1,1,0,0,0,2000,24,1,0,0,112464,owner2464
2465,0,1,1,1.0,1,Ariel,AR,1,0,1,1,1,1,0,0,0,2000,24,1,1,0,112465,owner2465
2466,0,1,1,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,112466,owner2466
2467,1,0,1,1.0,0,North,EN,1,1,1,0,0,0,0,1,1,1200,24,0,1,0,112467,owner2467
2468,0,1,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,112468,owner2468
2469,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112469,owner2469
2470,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112470,owner2470
2471,0,1,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112471,owner2471
2472,0,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,24,1,1,0,112472,owner2472
2473,0,1,2,1.0,1,Tel Aviv,0,1,1,1,1,0,0,0,0,0,3000,24,1,1,0,112473,owner2473
2474,1,1,1,1.0,1,Ariel,AM,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112474,owner2474
2475,0,0,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,0,0,1,0,1200,24,1,1,0,112475,owner2475
2476,0,1,2,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,3000,24,1,1,0,112476,owner2476
2477,0,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112477,owner2477
2478,0,1,1,1.0,1,Ariel,FR,1,0,1,1,0,0,1,0,0,1500,24,1,1,0,112478,owner2478
2479,0,1,1,1.0,1,Ariel,FR,1,0,1,1,0,0,0,0,0,1500,24,1,1,0,112479,owner2479
2480,0,1,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,112480,owner2480
2481,0,1,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112481,owner2481
2482,0,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112482,owner2482
2483,0,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112483,owner2483
2484,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,1,2000,24,1,1,0,112484,owner2484
2485,0,1,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112485,owner2485
2486,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,1,2000,24,1,1,0,112486,owner2486
2487,0,0,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,24,1,1,0,112487,owner2487
2488,0,1,1,1.0,1,Ariel,FR,1,0,1,1,0,0,0,0,0,1500,24,1,1,0,112488,owner2488
2489,0,1,1,1.0,1,Merkaz,0,1,0,1,1,0,0,0,0,0,1500,24,1,1,0,112489,owner2489
2490,1,1,1,1.0,1,Ariel,AM,1,1,0,0,1,1,0,0,0,2000,24,1,1,0,112490,owner2490
2491,1,0,1,1.0,0,North,EN,1,1,1,1,0,0,0,1,0,1200,24,0,1,0,112491,owner2491
2492,0,0,1,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,1,1,1,0,2000,24,1,1,0,112492,owner2492
2493,0,1,2,1.0,1,Tel Aviv,0,1,0,1,0,1,1,0,0,0,2500,24,1,1,0,112493,owner2493
2494,0,1,2,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,3000,24,1,1,0,112494,owner2494
2495,1,0,2,1.0,0,South,EN,1,1,1,1,0,1,1,1,1,4000,24,0,1,0,112495,owner2495
2496,1,1,1,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,24,1,1,0,112496,owner2496
2497,1,1,1,1.0,1,Ariel,AM,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,112497,owner2497
2498,1,1,1,1.0,1,Ariel,AM,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112498,owner2498
2499,0,1,1,1.0,1,Merkaz,0,1,0,1,1,0,0,0,0,0,1500,24,1,1,0,112499,owner2499
2500,0,1,1,1.0,1,Merkaz,FR,1,0,1,1,0,0,0,0,0,1500,24,1,1,0,112500,owner2500
2501,0,1,1,1.0,0,Yehuda And Shomron,FR,1,0,1,1,0,0,0,0,0,1200,24,1,1,0,112501,owner2501
2502,0,1,1,1.0,1,Merkaz,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,112502,owner2502
2503,0,1,1,1.0,1,Ariel,0,1,1,1,0,1,1,1,0,0,2000,24,1,1,0,112503,owner2503
2504,0,1,1,1.0,1,Tel Aviv,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112504,owner2504
2505,0,0,3,1.0,0,Yehuda And Shomron,RU,1,1,1,0,0,0,0,1,0,3600,24,1,1,0,112505,owner2505
2506,0,0,1,1.0,1,Haifa,EN,1,1,1,1,0,0,0,1,0,1500,24,1,1,0,112506,owner2506
2507,0,0,1,1.0,0,North,EN,1,1,1,1,0,0,0,1,0,1200,24,0,1,0,112507,owner2507
2508,0,1,2,1.0,1,Ariel,FR,1,1,1,0,0,0,0,0,1,3000,24,1,1,0,112508,owner2508
2509,0,1,1,1.0,0,Otef Azza,AR,1,1,1,0,0,0,0,0,0,1200,24,0,1,0,112509,owner2509
2510,0,1,1,1.0,1,Ariel,AR,1,1,1,0,0,0,0,0,0,1500,24,1,1,0,112510,owner2510
2511,1,0,2,1.0,0,South,RU,1,1,1,1,0,0,0,1,0,2400,24,0,1,0,112511,owner2511
2512,0,1,1,1.0,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,112512,owner2512
2513,0,0,1,1.0,0,North,EN,1,1,1,1,0,0,0,1,0,1200,24,0,1,0,112513,owner2513
2514,0,1,1,1.0,0,Yehuda And Shomron,0,1,0,1,1,1,1,0,0,0,2000,24,1,1,0,112514,owner2514
2515,1,1,1,1.0,1,Tel Aviv,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,112515,owner2515
2516,0,0,1,1.0,1,Ariel,EN,1,1,1,1,0,1,0,1,1,2000,24,1,1,0,112516,owner2516
2517,0,1,1,1.0,1,Merkaz,AM,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,112517,owner2517
2518,0,1,2,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,3000,24,1,1,0,112518,owner2518
2519,0,1,1,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,24,1,1,0,112519,owner2519
2520,1,1,1,1.0,1,Jerusalem,FR,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,112520,owner2520
2521,1,1,2,1.0,1,Merkaz,0,1,1,1,0,0,0,0,0,0,3000,24,1,1,0,112521,owner2521
2522,1,1,1,1.0,0,North,AM,1,1,1,1,1,1,0,0,0,2000,24,0,1,0,112522,owner2522
